security_id,trading_symbol,company_name,lot_size,tick_size
10871,GRMOVER,GRM OVERSEAS LIMITED,1.0,5.0
17770,GROBTEA,THE GROB TEA COMPANY LTD,1.0,5.0
25758,GROWWDEFNC,GROWWAMC - GROWWDEFNC,1.0,1.0
24798,GROWWEV,GROWWAMC - GROWWEV,1.0,1.0
25872,GROWWGOLD,GROWWAMC - GROWWGOLD,1.0,1.0
25447,GROWWLIQID,GROWWAMC - GROWWLIQID,1.0,1.0
756086,GROWWMOM50,GROWWAMC - GROWWMOM50,1.0,1.0
29872,GROWWN200,GROWWAMC - GROWWN200,1.0,1.0
29527,GROWWRAIL,GROWWAMC - GROWWRAIL,1.0,1.0
756827,GROWWSLVR,GROWWAMC - GROWWSLVR,1.0,1.0
6543,GRPLTD,GRP LIMITED,1.0,10.0
5475,GRSE,GARDEN REACH SHIP&ENG LTD,1.0,10.0
7982,GRWRHITECH,GARWARE HI-TECH FILMS LTD,1.0,10.0
24847,GSEC10ABSL,BIRLASLAMC - GSEC10ABSL,1.0,1.0
13143,GSEC10IETF,ICICIPRAMC - ICICI10GS,1.0,1.0
14938,GSEC10YEAR,MIRAEAMC - MAGS813ETF,1.0,1.0
8342,GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1.0,1.0
1247,GSFC,GUJ STATE FERT & CHEM LTD,1.0,1.0
14599,GSLSU,GLOBAL SURFACES LIMITED,1.0,1.0
13197,GSPL,GUJARAT STATE PETRO LTD,1.0,5.0
15347,GSS,GSS INFOTECH LIMITED,1.0,1.0
1129,GTECJAINX,G-TEC JAINX EDUCATION LTD,1.0,1.0
1162,GTL,GTL LTD,1.0,1.0
13745,GTLINFRA,GTL INFRA.LTD,1.0,1.0
21195,GTPL,GTPL HATHWAY LIMITED,1.0,1.0
11606,GUFICBIO,GUFIC BIOSCIENCES LTD.,1.0,5.0
1267,GUJALKALI,GUJARAT ALKALIES & CHEM,1.0,5.0
14677,GUJAPOLLO,GUJ. APOLLO IND. LTD.,1.0,5.0
10599,GUJGASLTD,GUJARAT GAS LIMITED,1.0,5.0
29731,GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1.0,5.0
4391,GULFOILLUB,GULF OIL LUB. IND. LTD.,1.0,10.0
11581,GULFPETRO,GP PETROLEUMS LIMITED,1.0,1.0
6286,GULPOLY,GULSHAN POLYOLS LIMITED,1.0,1.0
10865,GVPTECH,GVP INFOTECH LIMITED,1.0,1.0
16783,GVT&D,GE VERNOVA T&D INDIA LTD,1.0,10.0
2303,HAL,HINDUSTAN AERONAUTICS LTD,1.0,10.0
48,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,1.0,5.0
20854,HAPPYFORGE,HAPPY FORGINGS LIMITED,1.0,5.0
8968,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,1.0,5.0
1313,HARRMALAYA,HARRISON MALAYALAM LTD,1.0,1.0
11162,HARSHA,HARSHA ENGINEERS INT LTD,1.0,5.0
18154,HATHWAY,HATHWAY CABLE & DATACOM,1.0,1.0
3892,HATSUN,HATSUN AGRO PRODUCT LTD.,1.0,5.0
9819,HAVELLS,HAVELLS INDIA LIMITED,1.0,10.0
7457,HAVISHA,SRI HAVISHA HOSP & INFR L,1.0,1.0
13966,HBLENGINE,HBL ENGINEERING LTD,1.0,5.0
4116,HBSL,HB STOCKHOLDINGS LIMITED,1.0,1.0
1375,HCC,HINDUSTAN CONSTRUCTION CO,1.0,1.0
15555,HCG,HEALTHCARE GLOB. ENT. LTD,1.0,5.0
7229,HCLTECH,HCL TECHNOLOGIES LTD,1.0,10.0
4244,HDFCAMC,HDFC AMC LIMITED,1.0,10.0
1333,HDFCBANK,HDFC BANK LTD,1.0,10.0
14230,HDFCBSE500,HDFCAMC - HDFCBSE500,1.0,1.0
19543,HDFCGOLD,HDFC GOLD ETF,1.0,1.0
11241,HDFCGROWTH,HDFCAMC - HDFCGROWTH,1.0,1.0
467,HDFCLIFE,HDFC LIFE INS CO LTD,1.0,5.0
18279,HDFCLIQUID,HDFCAMC - HDFCLIQUID,1.0,1.0
11547,HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,1.0,1.0
14236,HDFCMID150,HDFCAMC - HDFCMID150,1.0,1.0
11538,HDFCMOMENT,HDFCAMC - HDFCMOMENT,1.0,1.0
10619,HDFCNEXT50,HDFCAMC - HDFCNEXT50,1.0,1.0
10633,HDFCNIF100,HDFCAMC - HDFCNIF100,1.0,1.0
22433,HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,1.0,1.0
12101,HDFCNIFIT,HDFCAMC - HDFCNIFIT,1.0,1.0
11591,HDFCNIFTY,HDFCAMC - HDFCNIFTY,1.0,1.0
22595,HDFCPSUBK,HDFCAMC HDFCPSUBK,1.0,1.0
12108,HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,1.0,1.0
11255,HDFCQUAL,HDFCAMC - HDFCQUAL,1.0,1.0
11593,HDFCSENSEX,HDFCAMC - HDFCSENSEX,1.0,1.0
10876,HDFCSILVER,HDFCAMC - HDFCSILVER,1.0,1.0
14233,HDFCSML250,HDFCAMC - HDFCSML250,1.0,1.0
11260,HDFCVALUE,HDFCAMC - HDFCVALUE,1.0,1.0
22592,HEALTHADD,DSPAMC - HEALTHADD,1.0,1.0
3626,HEALTHIETF,ICICIPRAMC - ICICIPHARM,1.0,1.0
6297,HEALTHY,BIRLASLAMC - HEALTHY,1.0,1.0
7425,HECPROJECT,HEC INFRA PROJECTS LTD,1.0,1.0
1336,HEG,HEG LTD,1.0,5.0
2316,HEIDELBERG,HEIDELBERGCEMENT (I) LTD,1.0,1.0
701,HEMIPROP,HEMISPHERE PROP IND LTD,1.0,1.0
15288,HERCULES,HERCULES HOI. LTD.,1.0,1.0
4598,HERITGFOOD,HERITAGE FOODS LTD,1.0,5.0
1348,HEROMOTOCO,HERO MOTOCORP LIMITED,1.0,10.0
7048,HESTERBIO,HESTER BIOSCIENCES LTD,1.0,10.0
715,HEUBACHIND,HEUBACH COLORANTS IND LTD,1.0,5.0
27008,HEXATRADEX,HEXA TRADEX LIMITED,1.0,1.0
29666,HEXT,HEXAWARE TECHNOLOGIES LTD,1.0,5.0
21951,HFCL,HFCL LIMITED,1.0,1.0
1672,HGINFRA,H.G.INFRA ENGINEERING LTD,1.0,10.0
14712,HGS,HINDUJA GLOBAL SOLS. LTD.,1.0,5.0
9668,HIKAL,HIKAL LIMITED,1.0,5.0
1360,HIMATSEIDE,HIMATSINGKA SEIDE LTD,1.0,1.0
1363,HINDALCO,HINDALCO  INDUSTRIES  LTD,1.0,5.0
1372,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,1.0,5.0
4920,HINDCON,HINDCON CHEMICALS LIMITED,1.0,1.0
17939,HINDCOPPER,HINDUSTAN COPPER LTD,1.0,1.0
21676,HINDMOTORS,HINDUSTAN MOTORS LIMITED,1.0,1.0
1403,HINDOILEXP,HINDUSTAN OIL EXPLORATION,1.0,1.0
1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,1.0,5.0
1394,HINDUNILVR,HINDUSTAN UNILEVER LTD.,1.0,10.0
15883,HINDWAREAP,HINDWARE HME INOVATON LTD,1.0,5.0
1424,HINDZINC,HINDUSTAN ZINC LIMITED,1.0,5.0
13890,HIRECT,HIND RECTIFIER LIMITED,1.0,10.0
19322,HISARMETAL,HISAR METAL IND. LIMITED,1.0,1.0
2868,HITECH,HI-TECH PIPES LIMITED,1.0,1.0
15161,HITECHCORP,HITECH CORPORATION LTD,1.0,1.0
2289,HLEGLAS,HLE GLASCOAT LIMITED,1.0,5.0
1448,HLVLTD,HLV LIMITED,1.0,1.0
17053,HMAAGRO,HMA AGRO INDUSTRIES LTD,1.0,1.0
19211,HMVL,HINDUSTAN MEDIA VENT LTD,1.0,1.0
12173,HNDFDS,HINDUSTAN FOODS LIMITED,1.0,5.0
18284,HNGSNGBEES,NIP IND ETF HANGSENG BEES,1.0,1.0
2056,HOMEFIRST,HOME FIRST FIN CO IND LTD,1.0,10.0
19813,HONASA,HONASA CONSUMER LIMITED,1.0,5.0
3417,HONAUT,HONEYWELL AUTOMATION IND,1.0,500.0
3138,HONDAPOWER,HONDA I POWER PRODUCT LTD,1.0,10.0
13592,HOVS,HOV SERVICES LTD,1.0,1.0
7376,HPAL,HP ADHESIVES LIMITED,1.0,1.0
11796,HPIL,HINDPRAKASH INDUSTRY LTD,1.0,1.0
18679,HPL,HPL ELECTRIC & POWER LTD,1.0,5.0
14334,HSCL,HIMADRI SPECIALITY CHEM L,1.0,5.0
14203,HUBTOWN,HUBTOWN LIMITED,1.0,1.0
20825,HUDCO,HSG & URBAN DEV CORPN LTD,1.0,1.0
2562,HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1.0,1.0
12809,HYBRIDFIN,HYBRID FINANCIAL SERVICE,1.0,1.0
25844,HYUNDAI,HYUNDAI MOTOR INDIA LTD,1.0,10.0
489,ICEMAKE,ICE MAKE REFRIGERAT LTD,1.0,5.0
522,ICICIB22,ICICIPRAMC - BHARATIWIN,1.0,1.0
4963,ICICIBANK,ICICI BANK LTD.,1.0,10.0
21770,ICICIGI,ICICI LOMBARD GIC LIMITED,1.0,10.0
18652,ICICIPRULI,ICICI PRU LIFE INS CO LTD,1.0,5.0
11987,ICIL,INDO COUNT INDUSTRIES LTD,1.0,5.0
14523,ICRA,ICRA LIMITED,1.0,50.0
1476,IDBI,IDBI BANK LIMITED,1.0,1.0
14366,IDEA,VODAFONE IDEA LIMITED,1.0,1.0
17140,IDEAFORGE,IDEAFORGE TECHNO LTD,1.0,5.0
11184,IDFCFIRSTB,IDFC FIRST BANK LIMITED,1.0,1.0
18783,IDFNIFTYET,BANDHANAMC - IDFNIFTYET,1.0,1.0
13303,IEL,INDIABULLS ENT LTD,1.0,1.0
220,IEX,INDIAN ENERGY EXC LTD,1.0,1.0
1482,IFBAGRO,IFB AGRO INDUSTRIES LTD,1.0,5.0
1485,IFBIND,IFB INDUSTRIES LTD,1.0,10.0
1491,IFCI,IFCI LTD,1.0,1.0
436,IFGLEXPOR,IFGL REFRACTORIES LIMITED,1.0,5.0
634,IGARASHI,IGARASHI MOTORS INDIA LTD,1.0,5.0
28378,IGIL,INTERNATIO GEMM INS (I) L,1.0,5.0
11262,IGL,INDRAPRASTHA GAS LTD,1.0,1.0
14086,IGPL,I G PETROCHEMICALS LTD,1.0,5.0
11809,IIFL,IIFL FINANCE LIMITED,1.0,5.0
13072,IIFLCAPS,IIFL CAPITAL SERVICES LTD,1.0,5.0
19525,IITL,INDUSTRIAL INV TRUST LTD,1.0,1.0
16822,IKIO,IKIO TECHNOLOGIES LIMITED,1.0,1.0
28125,IKS,INVENTURUS KNOWLEDGE SO L,1.0,10.0
7672,IMAGICAA,IMAGICAAWORLD ENT LTD,1.0,1.0
19235,IMFA,INDIAN METALS & FERRO,1.0,5.0
12009,IMPAL,IND MOTOR PART & ACC LTD,1.0,10.0
17507,INCREDIBLE,INCREDIBLE INDUSTRIES LTD,1.0,1.0
16933,INDBANK,INDBANK MERCH BANK,1.0,1.0
23693,INDGN,INDEGENE LIMITED,1.0,5.0
1512,INDHOTEL,THE INDIAN HOTELS CO. LTD,1.0,5.0
1515,INDIACEM,THE INDIA CEMENTS LIMITED,1.0,5.0
1521,INDIAGLYCO,INDIA GLYCOLS LTD,1.0,10.0
10726,INDIAMART,INDIAMART INTERMESH LTD,1.0,10.0
14309,INDIANB,INDIAN BANK,1.0,5.0
4422,INDIANCARD,INDIAN CARD CLOTHING CO.,1.0,5.0
1530,INDIANHUME,INDIAN HUME PIPE CO. LTD.,1.0,5.0
20556,INDIASHLTR,INDIA SHELTER FIN CORP L,1.0,5.0
11195,INDIGO,INTERGLOBE AVIATION LTD,1.0,50.0
2048,INDIGOPNTS,INDIGO PAINTS LIMITED,1.0,10.0
4747,INDNIPPON,INDIA NIPPON ELECT  LTD,1.0,5.0
9116,INDOAMIN,INDO AMINES LIMITED,1.0,1.0
8614,INDOBORAX,INDO BORAX & CHEMICAL LTD,1.0,1.0
11677,INDOCO,INDOCO REMEDIES LTD.,1.0,5.0
10993,INDORAMA,INDO RAMA SYNTHETICS LTD,1.0,1.0
3088,INDOSTAR,INDOSTAR CAPITAL FIN LTD,1.0,5.0
13275,INDOTECH,INDO TECH TRANSFORM LTD.,1.0,10.0
25503,INDOUS,INDO US BIOTECH LTD,1.0,1.0
14952,INDOWIND,INDOWIND ENERGY LTD,1.0,1.0
4751,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,1.0,5.0
4870,INDSWFTLAB,IND SWIFT LABORATORIES LT,1.0,1.0
11602,INDSWFTLTD,IND-SWIFT LIMITED,1.0,1.0
21957,INDTERRAIN,IND TERRAIN FASHIONS LTD,1.0,1.0
5258,INDUSINDBK,INDUSIND BANK LIMITED,1.0,5.0
29135,INDUSTOWER,INDUS TOWERS LIMITED,1.0,5.0
16249,INFIBEAM,INFIBEAM AVENUES LIMITED,1.0,1.0
11027,INFOBEAN,INFOBEANS TECHNO. LTD.,1.0,5.0
13693,INFOMEDIA,INFOMEDIA PRESS LIMITED,1.0,1.0
20072,INFRABEES,NIP IND ETF INFRA BEES,1.0,1.0
10723,INFRAIETF,ICICIPRAMC - ICICIINFRA,1.0,1.0
1594,INFY,INFOSYS LIMITED,1.0,10.0
1597,INGERRAND,INGERSOLL-RAND INDIA LTD,1.0,10.0
21062,INNOVACAP,INNOVA CAPTAB LIMITED,1.0,5.0
27754,INNOVANA,INNOVANA THINKLABS LTD,1.0,5.0
12188,INOXGREEN,INOX GREEN ENERGY SER LTD,1.0,1.0
20607,INOXINDIA,INOX INDIA LIMITED,1.0,10.0
7852,INOXWIND,INOX WIND LIMITED,1.0,1.0
14657,INSECTICID,INSECTICIDES (I) LTD,1.0,5.0
13730,INSPIRISYS,INSPIRISYS SOLUTIONS LTD,1.0,1.0
5926,INTELLECT,INTELLECT DESIGN ARENA,1.0,10.0
20071,INTENTECH,INTENSE TECHNOLOGIES LTD,1.0,1.0
24909,INTERARCH,INTERARCH BLDNG SOLTN LTD,1.0,10.0
5606,INTLCONV,INTL CONVEYORS LIMITED,1.0,1.0
24870,INVENTURE,INVENTURE GRO & SEC LTD,1.0,1.0
9348,IOB,INDIAN OVERSEAS BANK,1.0,1.0
1624,IOC,INDIAN OIL CORP LTD,1.0,1.0
20413,IOLCP,IOL CHEM AND PHARMA LTD,1.0,1.0
1630,IONEXCHANG,ION EXCHANGE (INDIA) LTD,1.0,5.0
1633,IPCALAB,IPCA LABORATORIES LTD,1.0,10.0
4934,IPL,INDIA PESTICIDES LIMITED,1.0,1.0
15313,IRB,IRB INFRA DEV LTD.,1.0,1.0
4986,IRCON,IRCON INTERNATIONAL LTD,1.0,1.0
13611,IRCTC,INDIAN RAIL TOUR CORP LTD,1.0,5.0
20261,IREDA,INDIAN RENEWABLE ENERGY,1.0,1.0
2029,IRFC,INDIAN RAILWAY FIN CORP L,1.0,1.0
2275,IRISDOREME,IRIS CLOTHINGS LIMITED,1.0,1.0
19597,IRMENERGY,IRM ENERGY LIMITED,1.0,5.0
18479,ISFT,INTRASOFT TECH. LTD,1.0,1.0
3329,ISGEC,ISGEC HEAVY ENG LTD,1.0,10.0
30249,ISHANCH,ISHAN DYES N CHEMICALS L,1.0,1.0
2627,IT,KOTAKMAMC - KOTAKIT,1.0,1.0
19084,ITBEES,NIP IND ETF IT,1.0,1.0
1660,ITC,ITC LTD,1.0,5.0
29251,ITCHOTELS,ITC HOTELS LIMITED,1.0,1.0
19299,ITDC,INDIA TOUR. DEV. CO. LTD.,1.0,5.0
5622,ITDCEM,ITD CEMENTATION INDIA LTD,1.0,5.0
19633,ITETF,MIRAEAMC - ITETF,1.0,1.0
17207,ITETFADD,DSPAMC - DSPITETF,1.0,1.0
1675,ITI,ITI LTD,1.0,5.0
22365,ITIETF,ICICIPRAMC - ICICITECH,1.0,1.0
6711,IVC,IL&FS INVESTMENT MANAGERS,1.0,1.0
1681,IVP,IVP LTD,1.0,1.0
18292,IVZINGOLD,INVESCO INDIA GOLD ETF,1.0,5.0
24217,IVZINNIFTY,INVESCO INDIA NIFTY ETF,1.0,1.0
3776,IWEL,INOX WIND ENERGY LIMITED,1.0,100.0
24067,IXIGO,LE TRAVENUES TECHNOLOGY L,1.0,1.0
5633,J&KBANK,J & K BANK LTD.,1.0,1.0
13211,JAGRAN,JAGRAN PRAKASHAN LIMITED,1.0,1.0
4410,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,1.0,1.0
11256,JAIBALAJI,JAI BALAJI INDUSTRIES LTD,1.0,1.0
5143,JAICORPLTD,JAI CORP LIMITED,1.0,1.0
5516,JAIPURKURT,NANDANI CREATION LIMITED,1.0,1.0
20778,JAMNAAUTO,JAMNA AUTO IND LTD,1.0,1.0
13982,JASH,JASH ENGINEERING LIMITED,1.0,5.0
4041,JAYAGROGN,JAYANT AGRO ORGANICS LTD,1.0,5.0
1708,JAYBARMARU,JAY BHARAT MARUTI LTD,1.0,1.0
2331,JAYNECOIND,JAYASWAL NECO INDUSTR LTD,1.0,1.0
1720,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,1.0,1.0
1726,JBCHEPHARM,J B CHEMICALS AND PHARMA,1.0,10.0
11655,JBMA,JBM AUTO LIMITED,1.0,5.0
4491,JCHAC,JOHNSON CONTROLS HITACHI,1.0,10.0
7211,JETFREIGHT,JET FREIGHT LOGISTICS LTD,1.0,1.0
23056,JGCHEM,J.G.CHEMICALS LIMITED,1.0,5.0
1756,JINDALPOLY,JINDAL POLY FILMS LIMITED,1.0,5.0
3024,JINDALSAW,JINDAL SAW LIMITED,1.0,1.0
6733,JINDALSTEL,JINDAL STEEL & POWER LTD,1.0,5.0
13875,JINDRILL,JINDAL DRILLING IND. LTD,1.0,5.0
20642,JINDWORLD,JINDAL WORLDWIDE LTD,1.0,1.0
18143,JIOFIN,JIO FIN SERVICES LTD,1.0,5.0
25684,JISLDVREQS,JAIN DVR EQUITY SHARES,1.0,1.0
10397,JISLJALEQS,JAIN IRRIGATION SYSTEMS,1.0,1.0
13270,JKCEMENT,JK CEMENT LIMITED,1.0,50.0
15266,JKIL,JKUMAR INFR.LTD.,1.0,5.0
13491,JKLAKSHMI,JK LAKSHMI CEMENT LTD,1.0,5.0
11860,JKPAPER,JK PAPER LIMITED,1.0,5.0
14435,JKTYRE,JK TYRE & INDUSTRIES LTD,1.0,5.0
18553,JLHL,JUPITER LIFE LINE HOSP L,1.0,10.0
7109,JMA,JULLUNDUR MOT AGENCY LTD,1.0,1.0
13637,JMFINANCIL,JM FINANCIAL LIMITED,1.0,1.0
23621,JNKINDIA,JNK INDIA LIMITED,1.0,5.0
16927,JOCIL,JOCIL LIMITED,1.0,1.0
31507,JPOLYINVST,JIND POL INV & FIN CO LTD,1.0,5.0
11763,JPPOWER,JAIPRAKASH POWER VEN. LTD,1.0,1.0
22663,JSFB,JANA SMALL FIN BANK LTD,1.0,5.0
11236,JSL,JINDAL STAINLESS LIMITED,1.0,5.0
17869,JSWENERGY,JSW ENERGY LIMITED,1.0,5.0
19020,JSWINFRA,JSW INFRASTRUCTURE LTD,1.0,5.0
11723,JSWSTEEL,JSW STEEL LIMITED,1.0,5.0
3237,JTEKTINDIA,JTEKT INDIA LIMITED,1.0,1.0
7287,JTLIND,JTL INDUSTRIES LIMITED,1.0,1.0
29590,JUBLCPL,JUBILANT AGRI N CON PRO L,1.0,10.0
18096,JUBLFOOD,JUBILANT FOODWORKS LTD,1.0,5.0
2783,JUBLINGREA,JUBILANT INGREVIA LIMITED,1.0,5.0
3637,JUBLPHARMA,JUBILANT PHARMOVA LTD,1.0,10.0
10939,JUNIORBEES,NIP IND ETF JUNIOR BEES,1.0,1.0
22824,JUNIPER,JUNIPER HOTELS LIMITED,1.0,5.0
29962,JUSTDIAL,JUSTDIAL LTD.,1.0,5.0
20224,JWL,JUPITER WAGONS LIMITED,1.0,5.0
15146,JYOTHYLAB,JYOTHY LABS LIMITED,1.0,5.0
21334,JYOTICNC,JYOTI CNC AUTOMATION LTD,1.0,10.0
1802,JYOTISTRUC,JYOTI STRUCTURES LTD,1.0,1.0
1808,KAJARIACER,KAJARIA CERAMICS LTD,1.0,10.0
1811,KAKATCEM,KAKATIYA CEM SUGAR &IND L,1.0,1.0
18755,KALAMANDIR,SAI SILKS (KALAMANDIR) L,1.0,1.0
2955,KALYANKJIL,KALYAN JEWELLERS IND LTD,1.0,5.0
1826,KAMATHOTEL,KAMAT HOTELS (I) LTD,1.0,1.0
13457,KAMDHENU,KAMDHENU LIMITED,1.0,1.0
1835,KANORICHEM,KANORIA CHEMICALS & INDUS,1.0,1.0
1196,KANSAINER,KANSAI NEROLAC PAINTS LTD,1.0,5.0
18967,KAPSTON,KAPSTON SERVICES LIMITED,1.0,1.0
24385,KARMAENG,KARMA ENERGY LIMITED,1.0,1.0
1838,KARURVYSYA,KARUR VYSYA BANK LTD,1.0,1.0
15136,KAUSHALYA,KAUSHALYA INFRA DEV LTD.,1.0,5.0
12092,KAYNES,KAYNES TECHNOLOGY IND LTD,1.0,50.0
2354,KBCGLOBAL,KBC GLOBAL LIMITED,1.0,1.0
1841,KCP,KCP LTD,1.0,1.0
4809,KCPSUGIND,KCP SUGAR IND CORP LTD.,1.0,1.0
14908,KDDL,KDDL LIMITED,1.0,10.0
13260,KEC,KEC INTL. LIMITED,1.0,5.0
18220,KECL,KIRLOSKAR ELECTRIC CO LTD,1.0,1.0
778,KEEPLEARN,DSJ KEEP LEARNING LTD,1.0,1.0
13310,KEI,KEI INDUSTRIES LTD.,1.0,10.0
13430,KELLTONTEC,KELLTON TECH SOL LTD,1.0,1.0
13121,KERNEX,KERNEX MICROSYS(I) LTD,1.0,10.0
13359,KFINTECH,KFIN TECHNOLOGIES LIMITED,1.0,10.0
425,KHADIM,KHADIM INDIA LIMITED,1.0,5.0
9641,KHANDSE,KHANDWALA SECURITIES LTD,1.0,1.0
21119,KICL,KALYANI INVEST CO LTD,1.0,50.0
4847,KIMS,KRISHNA INST OF MED SCI L,1.0,5.0
18944,KINGFA,KINGFA SCI & TEC IND LTD.,1.0,10.0
19126,KIOCL,KIOCL LIMITED,1.0,5.0
16639,KIRIINDUS,KIRI INDUSTRIES LIMITED,1.0,5.0
18581,KIRLOSBROS,KIRLOSKAR BROTHERS LTD,1.0,10.0
20936,KIRLOSENG,KIRLOSKAR OIL ENG LTD,1.0,5.0
19025,KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,1.0,10.0
15180,KIRLPNU,KIRLOSKAR PNEUMATIC COM L,1.0,10.0
13381,KKCL,KEWAL KIRAN CLOTHING LTD,1.0,5.0
27084,KMEW,KNOWLEDGE MARINE & EN W L,1.0,10.0
14667,KMSUGAR,K M SUGAR MILLS LTD,1.0,1.0
15283,KNRCON,KNR CONSTRU LTD.,1.0,1.0
3009,KOHINOOR,KOHINOOR FOODS LIMITED,1.0,1.0
16827,KOKUYOCMLN,KOKUYO CAMLIN LIMITED,1.0,1.0
15124,KOLTEPATIL,KOLTE PATIL DEV. LTD.,1.0,5.0
1919,KOPRAN,KOPRAN LTD,1.0,1.0
1922,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1.0,10.0
11647,KOTARISUG,KOTHARI SUG & CHEM LTD.,1.0,1.0
4594,KOTHARIPET,KOTHARI PETROCHEM LTD,1.0,1.0
5528,KOTHARIPRO,KOTHARI PRODUCTS LTD,1.0,1.0
27079,KPEL,K.P. ENERGY LIMITED,1.0,5.0
5108,KPIGREEN,KPI GREEN ENERGY LIMITED,1.0,5.0
1814,KPIL,KALPATARU PROJECT INT LTD,1.0,10.0
9683,KPITTECH,KPIT TECHNOLOGIES LIMITED,1.0,10.0
14912,KPRMILL,KPR MILL LTD.,1.0,10.0
10577,KRBL,KRBL LIMITED,1.0,5.0
1937,KREBSBIO,KREBS BIOCHEMICALS & IND,1.0,1.0
12847,KRISHANA,KRISHANA PHOSCHEM LIMITED,1.0,5.0
6417,KRITI,KRITI INDUSTRIES IND LTD,1.0,1.0
9288,KRITIKA,KRITIKA WIRES LIMITED,1.0,1.0
11432,KRITINUT,KRITI NUTRIENTS LIMITED,1.0,1.0
25643,KRN,KRN HEAT EXCHANGE N REF L,1.0,5.0
24025,KRONOX,KRONOX LAB SCIENCES LTD,1.0,1.0
25252,KROSS,KROSS LIMITED,1.0,1.0
