security_id,trading_symbol,company_name,lot_size,tick_size
16777,SILVRETF,MIRAEAMC - MASILVER,1.0,1.0
3162,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,1.0,5.0
23480,SINCLAIR,SINCLAIRS HOTELS LIMITED,1.0,1.0
16859,SINDHUTRAD,SINDHU TRADE LINKS LTD,1.0,1.0
381,SINTERCOM,SINTERCOM INDIA LIMITED,1.0,1.0
11050,SIRCA,SIRCA PAINT INDIA LIMITED,1.0,5.0
21501,SIS,SIS LIMITED,1.0,5.0
14096,SIYSIL,SIYARAM SILK MILLS LTD,1.0,5.0
6643,SJS,SJS ENTERPRISES LIMITED,1.0,10.0
18883,SJVN,SJVN LTD,1.0,1.0
3186,SKFINDIA,SKF INDIA LTD,1.0,10.0
9428,SKIPPER,SKIPPER LIMITED,1.0,5.0
4732,SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,1.0,1.0
22832,SMALLCAP,MIRAEAMC - SMALLCAP,1.0,1.0
9889,SMARTLINK,SMARTLINK HOLDINGS LTD,1.0,1.0
2320,SMCGLOBAL,SMC GLOBAL SECURITIES LTD,1.0,1.0
3387,SMLISUZU,SML ISUZU LIMITED,1.0,10.0
6843,SMLT,SARTHAK METALS LIMITED,1.0,1.0
21551,SMSLIFE,SMS LIFESCIENCES (I) LTD,1.0,10.0
14329,SMSPHARMA,SMS PHARMACEUTICALS LTD.,1.0,5.0
4843,SNOWMAN,SNOWMAN LOGISTICS LTD.,1.0,1.0
13826,SOBHA,SOBHA LIMITED,1.0,10.0
8266,SOFTTECH,SOFTTECH ENGINEERS LTD,1.0,5.0
3672,SOLARA,SOLARA ACTIVE PHA SCI LTD,1.0,5.0
13332,SOLARINDS,SOLAR INDUSTRIES (I) LTD,1.0,100.0
3880,SOMANYCERA,SOMANY CERAMICS LIMITED,1.0,5.0
4201,SOMATEX,SOMA TEXTILES & INDUST LT,1.0,1.0
17794,SOMICONVEY,SOMI CONVEYOR BELT. LTD.,1.0,1.0
4684,SONACOMS,SONA BLW PRECISION FRGS L,1.0,5.0
8806,SONAMLTD,SONAM LIMITED,1.0,1.0
6596,SONATSOFTW,SONATA SOFTWARE LTD,1.0,5.0
3021,SOTL,SAVITA OIL TECHNOLO. LTD,1.0,5.0
5948,SOUTHBANK,THE SOUTH INDIAN BANK LTD,1.0,1.0
9678,SOUTHWEST,SOUTH WEST PINNACLE LTD,1.0,1.0
18252,SPAL,S. P. APPARELS LIMITED,1.0,5.0
11435,SPANDANA,SPANDANA SPHOORTY FIN LTD,1.0,5.0
14788,SPARC,SUN PHARMA ADV.RES.CO.LTD,1.0,1.0
27107,SPECIALITY,SPECIALITY REST LTD,1.0,1.0
30455,SPECTRUM,SPECTRUM ELECTRIC IND LTD,1.0,10.0
8163,SPENCERS,SPENCER S RETAIL LIMITED,1.0,1.0
3252,SPIC,SPIC LTD,1.0,1.0
9617,SPLPETRO,SUPREME PETROCHEM LIMITED,1.0,5.0
3321,SPMLINFRA,SPML INFRA LIMITED,1.0,1.0
10733,SPORTKING,SPORTKING INDIA LIMITED,1.0,1.0
25737,SRD,SHANKAR LAL RAMPAL LTD,1.0,1.0
31837,SREEL,SREELEATHERS LIMITED,1.0,1.0
3273,SRF,SRF LTD,1.0,10.0
18119,SRGHFL,SRG HOUSING FINANCE L,1.0,5.0
14582,SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,1.0,5.0
23402,SRM,SRM CONTRACTORS LIMITED,1.0,5.0
24856,SSDL,SARASWATI SAREE DEPOT LTD,1.0,1.0
11829,SSWL,STEEL STRIPS WHEELS LTD.,1.0,1.0
24226,STANLEY,STANLEY LIFESTYLES LTD,1.0,5.0
7374,STAR,STRIDES PHARMA SCI LTD,1.0,5.0
21091,STARCEMENT,STAR CEMENT LIMITED,1.0,1.0
7083,STARHEALTH,STAR HEALTH & AL INS CO L,1.0,5.0
3291,STARPAPER,STAR PAPER MILLS LTD,1.0,1.0
9305,STARTECK,STARTECK FINANCE LIMITED,1.0,5.0
10948,STCINDIA,THE STATE TRADING CORPN,1.0,1.0
6803,STEELCAS,STEELCAST LIMITED,1.0,10.0
10406,STEELCITY,STEEL CITY SECURITIES LTD,1.0,1.0
21339,STEELXIND,STEEL EXCHANGE INDIA LTD,1.0,1.0
4299,STERTOOLS,STERLING TOOLS LIMITED,1.0,5.0
9309,STLTECH,STERLITE TECHNOLOGIES LTD,1.0,1.0
2107,STOVEKRAFT,STOVE KRAFT LIMITED,1.0,5.0
5186,STYLAMIND,STYLAM INDUSTRIES LIMITED,1.0,10.0
25114,STYLEBAAZA,BAAZAR STYLE RETAIL LTD,1.0,5.0
19,STYRENIX,STYRENIX PERFORMANCE LTD,1.0,10.0
967,SUBEXLTD,SUBEX LTD,1.0,1.0
3324,SUBROS,SUBROS LIMITED,1.0,5.0
3327,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,1.0,10.0
11804,SUKHJITS,SUKHJIT STARCH & CHEM LTD,1.0,1.0
13218,SULA,SULA VINEYARDS LIMITED,1.0,5.0
17105,SUMICHEM,SUMITOMO CHEM INDIA LTD,1.0,5.0
11140,SUMIT,SUMIT WOODS LIMITED,1.0,1.0
21275,SUMMITSEC,SUMMIT SECURITIES LTD,1.0,10.0
20956,SUNCLAY,SUNDARAM CLAYTON LIMITED,1.0,10.0
18931,SUNDARAM,SUNDARAM MULTI PAP LTD,1.0,1.0
3339,SUNDARMFIN,SUNDARAM FINANCE LTD,1.0,50.0
2183,SUNDARMHLD,SUNDARAM FINANCE HOLD LTD,1.0,5.0
4179,SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,1.0,5.0
3345,SUNDRMFAST,SUNDRAM FASTENERS LTD,1.0,10.0
1663,SUNDROP,SUNDROP BRANDS LIMITED,1.0,5.0
3348,SUNFLAG,SUNFLAG IRON AND STEEL CO,1.0,5.0
3351,SUNPHARMA,SUN PHARMACEUTICAL IND L,1.0,10.0
17641,SUNTECK,SUNTECK REALTY LIMITED,1.0,5.0
13404,SUNTV,SUN TV NETWORK LIMITED,1.0,5.0
20616,SUPERHOUSE,SUPERHOUSE LIMITED,1.0,1.0
3357,SUPERSPIN,SUPER SPINNING MILLS LTD,1.0,1.0
11689,SUPRAJIT,SUPRAJIT ENGINEERING LTD,1.0,5.0
29439,SUPREME,SUPREME HOLDIN N HOSP I L,1.0,1.0
3363,SUPREMEIND,SUPREME INDUSTRIES LTD,1.0,10.0
7390,SUPRIYA,SUPRIYA LIFESCIENCE LTD,1.0,5.0
20822,SURAJEST,SURAJ ESTATE DEVELOPERS L,1.0,5.0
24966,SURAJLTD,SURAJ LIMITED,1.0,5.0
27334,SURAKSHA,SURAKSHA DIAGNOSTIC LTD,1.0,5.0
21077,SURANASOL,SURANA SOLAR LIMITED,1.0,1.0
10700,SURANAT&P,SURANA TELECOM AND POW LT,1.0,1.0
11852,SURYALAXMI,SURYALAKSHMI COT MIL LTD,1.0,1.0
3375,SURYAROSNI,SURYA ROSHNI LTD,1.0,5.0
2970,SURYODAY,SURYODAY SMALL FIN BK LTD,1.0,1.0
11233,SUVEN,SUVEN LIFE SCIENCES LTD,1.0,1.0
12018,SUZLON,SUZLON ENERGY LIMITED,1.0,1.0
27095,SWANENERGY,SWAN ENERGY LIMITED,1.0,5.0
3384,SWARAJENG,SWARAJ ENGINES LTD,1.0,10.0
27066,SWIGGY,SWIGGY LIMITED,1.0,5.0
12489,SWSOLAR,STRLNG & WIL REN ENE LTD,1.0,5.0
24190,SYMPHONY,SYMPHONY LIMITED,1.0,10.0
11992,SYNCOMF,SYNCOM FORMU (I) LTD,1.0,1.0
10243,SYNGENE,SYNGENE INTERNATIONAL LTD,1.0,5.0
10793,SYRMA,SYRMA SGS TECHNOLOGY LTD,1.0,5.0
3396,TAINWALCHM,TAINWALA CHEMICAL AND PLA,1.0,1.0
9354,TAJGVK,TAJ GVK HOTELS & RESORTS,1.0,5.0
13648,TALBROAUTO,TALBROS AUTO. COMP. LTD,1.0,5.0
13976,TANLA,TANLA PLATFORMS LIMITED,1.0,5.0
1581,TARC,TARC LIMITED,1.0,1.0
15174,TARIL,TRANS & RECTI. LTD,1.0,5.0
14771,TARMAT,TARMAT LIMITED,1.0,1.0
6943,TARSONS,TARSONS PRODUCTS LIMITED,1.0,5.0
20092,TASTYBITE,TASTY BITE EATABLES LTD,1.0,100.0
3405,TATACHEM,TATA CHEMICALS LTD,1.0,5.0
3721,TATACOMM,TATA COMMUNICATIONS LTD,1.0,10.0
3432,TATACONSUM,TATA CONSUMER PRODUCT LTD,1.0,10.0
3411,TATAELXSI,TATA ELXSI LIMITED,1.0,50.0
21401,TATAGOLD,TATAAML-TATAGOLD,1.0,1.0
1621,TATAINVEST,TATA INVESTMENT CORP LTD,1.0,50.0
3456,TATAMOTORS,TATA MOTORS LIMITED,1.0,5.0
3426,TATAPOWER,TATA POWER CO LTD,1.0,5.0
3499,TATASTEEL,TATA STEEL LIMITED,1.0,1.0
20293,TATATECH,TATA TECHNOLOGIES LIMITED,1.0,5.0
21428,TATSILV,TATAAML-TATSILV,1.0,1.0
5162,TATVA,TATVA CHIN PHARM CHEM LTD,1.0,5.0
23740,TBOTEK,TBO TEK LIMITED,1.0,10.0
27037,TBZ,TRIB BHIMJI ZAVERI LTD,1.0,1.0
10580,TCI,TRANSPORT CORPN OF INDIA,1.0,10.0
19223,TCIEXP,TCI EXPRESS LIMITED,1.0,5.0
4771,TCIFINANCE,TCI FINANCE LTD,1.0,1.0
184,TCPLPACK,TCPL PACKAGING LIMITED,1.0,10.0
11536,TCS,TATA CONSULTANCY SERV LT,1.0,10.0
25178,TDPOWERSYS,TD POWER SYSTEMS LTD.,1.0,5.0
12716,TEAMLEASE,TEAMLEASE SERVICES LTD.,1.0,10.0
6462,TECH,BIRLASLAMC - TECH,1.0,1.0
13538,TECHM,TECH MAHINDRA LIMITED,1.0,10.0
6445,TECHNOE,TECHNO ELEC & ENG CO. LTD,1.0,10.0
7105,TEGA,TEGA INDUSTRIES LIMITED,1.0,10.0
21131,TEJASNET,TEJAS NETWORKS LIMITED,1.0,5.0
11549,TEXINFRA,TEXMACO INFRA & HOLDG LTD,1.0,1.0
18214,TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,1.0,1.0
21828,TEXRAIL,TEXMACO RAIL & ENG. LTD.,1.0,1.0
3466,TFCILTD,TOURISM FINANCE CORP. OF,1.0,1.0
14607,TGBHOTELS,TGB BANQUETS&HOTELS LTD,1.0,1.0
18118,THANGAMAYL,THANGAMAYIL JEWELLERY LTD,1.0,10.0
21427,THEINVEST,THE INVEST TRUST OF IND L,1.0,1.0
19279,THEJO,THEJO ENGINEERING LIMITED,1.0,10.0
757014,THELEELA,SCHLOSS BANGALORE LIMITED,1.0,5.0
14485,THEMISMED,THEMIS MEDICARE LTD.,1.0,1.0
3475,THERMAX,THERMAX LTD,1.0,10.0
3481,THOMASCOOK,THOMAS COOK (INDIA) LTD,1.0,1.0
31017,THOMASCOTT,THOMAS SCOTT (INDIA) LTD,1.0,5.0
17032,THYROCARE,THYROCARE TECH LTD,1.0,10.0
19196,TI,TILAKNAGAR INDUSTRIES LTD,1.0,5.0
14223,TIIL,TECHNOCRAFT IND LTD,1.0,10.0
312,TIINDIA,TUBE INVEST OF INDIA LTD,1.0,10.0
3484,TIL,TIL LTD,1.0,5.0
10717,TIMESGTY,TIMES GUARANTY LIMITED,1.0,1.0
14707,TIMETECHNO,TIME TECHNOPLAST LTD.,1.0,5.0
14198,TIMKEN,TIMKEN INDIA LTD.,1.0,10.0
756020,TINNARUBR,TINNA RUBBER AND INFR LTD,1.0,5.0
11374,TIPSFILMS,TIPS FILMS LIMITED,1.0,5.0
9117,TIPSMUSIC,TIPS MUSIC LIMITED,1.0,5.0
3496,TIRUMALCHM,THIRUMALAI CHEMICALS LTD,1.0,1.0
15414,TITAGARH,TITAGARH RAIL SYSTEMS LTD,1.0,5.0
3506,TITAN,TITAN COMPANY LIMITED,1.0,10.0
10945,TMB,TAMILNAD MERCA BANK LTD,1.0,5.0
8882,TNIDETF,TATAAML - TNIDETF,1.0,1.0
3509,TNPETRO,TAMILNADU PETROPRODUCTS L,1.0,1.0
3980,TNPL,TAMILNADU NEWSPRT & PAPER,1.0,1.0
3512,TNTELE,TAMILNADU TELECOMMUNICATI,1.0,1.0
3837,TOKYOPLAST,TOKYO PLAST INTL LTD,1.0,1.0
24081,TOP100CASE,ZERODHAAMC - TOP100CASE,1.0,1.0
25171,TOP10ADD,DSPAMC - TOP10ADD,1.0,1.0
3518,TORNTPHARM,TORRENT PHARMACEUTICALS L,1.0,10.0
13786,TORNTPOWER,TORRENT POWER LTD,1.0,10.0
22423,TOTAL,TOTAL TRANSPORT SYS LTD,1.0,1.0
16908,TOUCHWOOD,TOUCHWOOD ENTERTAIN LTD.,1.0,1.0
9219,TPLPLASTEH,TPL PLASTECH LIMITED,1.0,1.0
11582,TRACXN,TRACXN TECHNOLOGIES LTD,1.0,1.0
28714,TRANSRAILL,TRANSRAIL LIGHTING LTD,1.0,5.0
3129,TRANSWORLD,TRANSWORLD SHIP LINES LTD,1.0,5.0
7518,TREJHARA,TREJHARA SOLUTIONS LTD,1.0,1.0
17795,TREL,TRANSINDIA REAL ESTATE L,1.0,1.0
1964,TRENT,TRENT LTD,1.0,50.0
17987,TRF,TRF LIMITED,1.0,5.0
9685,TRIDENT,TRIDENT LIMITED,1.0,1.0
5428,TRIGYN,TRIGYN TECHNOLOGIES LTD,1.0,1.0
25584,TRITURBINE,TRIVENI TURBINE LIMITED,1.0,5.0
13081,TRIVENI,TRIVENI ENGG. & INDS. LTD,1.0,5.0
11369,TTKHLTCARE,TTK HEALTHCARE LIMITED,1.0,10.0
3546,TTKPRESTIG,TTK PRESTIGE LTD,1.0,5.0
14314,TTL,T T LIMITED,1.0,1.0
8954,TTML,TATA TELESERV(MAHARASTRA),1.0,1.0
11265,TVSELECT,TVS ELECTRONICS LTD,1.0,5.0
29008,TVSHLTD,TVS HOLDINGS LIMITED,1.0,100.0
8479,TVSMOTOR,TVS MOTOR COMPANY  LTD,1.0,10.0
18151,TVSSCS,TVS SUPPLY CHAIN SOL L,1.0,1.0
14245,TVSSRICHAK,TVS SRICHAKRA LIMITED,1.0,10.0
11275,TVTODAY,TV TODAY NETWORK LTD,1.0,1.0
16713,UBL,UNITED BREWERIES LTD,1.0,10.0
3570,UCAL,UCAL LIMITED,1.0,1.0
11223,UCOBANK,UCO BANK,1.0,1.0
7276,UDAICEMENT,UDAIPUR CEMENT WORKS LTD,1.0,1.0
19113,UDS,UPDATER SERVICES LIMITED,1.0,5.0
1053,UFLEX,UFLEX LIMITED,1.0,5.0
9039,UFO,UFO MOVIEZ INDIA LTD.,1.0,1.0
19578,UGARSUGAR,THE UGAR SUGAR WORKS LTD,1.0,1.0
5313,UGROCAP,UGRO CAPITAL LIMITED,1.0,1.0
15228,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,1.0,1.0
11532,ULTRACEMCO,ULTRATECH CEMENT LIMITED,1.0,100.0
8842,UMAEXPORTS,UMA EXPORTS LIMITED,1.0,1.0
11387,UMANGDAIRY,UMANG DAIRIES LIMITED,1.0,1.0
8998,UMIYA-MRO,UMIYA BUILDCON LIMITED,1.0,1.0
3579,UNICHEMLAB,UNICHEM LABORATORIES LTD,1.0,5.0
201,UNIDT,UNITED DRILLING TOOLS LTD,1.0,1.0
24809,UNIECOM,UNICOMMERCE ESOLUTIONS L,1.0,1.0
11293,UNIENTER,UNIPHOS ENTERPRISES LTD,1.0,1.0
28960,UNIMECH,UNIMECH AEROSPACE N MFG L,1.0,10.0
10753,UNIONBANK,UNION BANK OF INDIA,1.0,1.0
29687,UNIONGOLD,UNIONAMC - UNIONGOLD,1.0,5.0
13057,UNIPARTS,UNIPARTS INDIA LIMITED,1.0,5.0
10447,UNITDSPR,UNITED SPIRITS LIMITED,1.0,10.0
7560,UNITEDPOLY,UNITED POLYFAB GUJ. LTD.,1.0,1.0
17999,UNITEDTEA,UNITED NILGIRI TEA LTD,1.0,5.0
18977,UNIVASTU,UNIVASTU INDIA LIMITED,1.0,1.0
3607,UNIVCABLES,UNIVERSAL CABLES LTD,1.0,5.0
17659,UNIVPHOTO,UNIVERSUS IMAGINGS LTD,1.0,1.0
14154,UNOMINDA,UNO MINDA LIMITED,1.0,10.0
11287,UPL,UPL LIMITED,1.0,5.0
20203,URJA,URJA GLOBAL LIMITED,1.0,1.0
8840,USHAMART,USHA MARTIN LTD.,1.0,5.0
14871,USK,UDAYSHIVAKUMAR INFRA LTD,1.0,1.0
527,UTIAMC,UTI ASSET MNGMT CO LTD,1.0,10.0
22440,UTIBANKETF,UTIAMC - UTIBANKETF,1.0,1.0
21478,UTINEXT50,UTIAMC - UTINEXT50,1.0,1.0
10511,UTINIFTETF,UTIAMC - UTINIFTETF,1.0,1.0
10515,UTISENSETF,UTIAMC - UTISENSETF,1.0,1.0
9168,UTISXN50,UTIAMC - UTISXN50,1.0,1.0
17358,UTKARSHBNK,UTKARSH SMALL FIN BANK L,1.0,1.0
13376,UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,1.0,5.0
25626,UYFINCORP,U. Y. FINCORP LIMITED,1.0,1.0
12863,V1NSETEST,V1NSETEST,1.0,5.0
24196,VADILALIND,VADILAL INDUSTRIES LTD,1.0,50.0
11364,VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,1.0,5.0
16589,VAISHALI,VAISHALI PHARMA LIMITED,1.0,1.0
25851,VAL30IETF,ICICIPRAMC - VAL30IETF,1.0,1.0
330,VALIANTORG,VALIANT ORGANICS LIMITED,1.0,5.0
11220,VARDHACRLC,VARDHAMAN ACRYLICS LTD,1.0,1.0
3646,VARDMNPOLY,VARDHMAN POLYTEX LTD.,1.0,1.0
3857,VARROC,VARROC ENGINEERING LTD.,1.0,5.0
18110,VASCONEQ,VASCON ENGINEERS LTD,1.0,1.0
25340,VASWANI,VASWANI IND LTD,1.0,1.0
18921,VBL,VARUN BEVERAGES LIMITED,1.0,5.0
9020,VCL,VAXTEX COTFAB LIMITED,1.0,1.0
3063,VEDL,VEDANTA LIMITED,1.0,5.0
14019,VEEDOL,VEEDOL CORPORATION LTD,1.0,10.0
3757,VENKEYS,VENKY S (INDIA) LIMITED,1.0,10.0
28847,VENTIVE,VENTIVE HOSPITALITY LTD,1.0,5.0
9592,VENUSPIPES,VENUS PIPES & TUBES LTD,1.0,10.0
13859,VENUSREM,VENUS REMEDIES LIMITED,1.0,5.0
8890,VERANDA,VERANDA LEARNING SOL LTD,1.0,1.0
3676,VESUVIUS,VESUVIUS INDIA LTD,1.0,50.0
8652,VETO,VETO SWITCHGEAR CABLE LTD,1.0,1.0
15362,VGUARD,V-GUARD IND LTD.,1.0,5.0
11892,VHL,VARDHMAN HOLDINGS LIMITED,1.0,10.0
13536,VIDHIING,VIDHI SPCLTY F INGRDNTS L,1.0,5.0
5585,VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,1.0,5.0
17691,VIJIFIN,VIJI FINANCE LIMITED,1.0,1.0
25756,VIKASECO,VIKAS ECOTECH LIMITED,1.0,1.0
9931,VIKASLIFE,VIKAS LIFECARE LIMITED,1.0,1.0
13101,VIMTALABS,VIMTA LABS LIMITED,1.0,5.0
17364,VINATIORGA,VINATI ORGANICS LTD,1.0,10.0
25835,VINCOFE,VINTAGE COFFEE N BVRGS L,1.0,1.0
3694,VINDHYATEL,VINDHYA TELELINKS LTD,1.0,10.0
16821,VINYLINDIA,VINYL CHEMICALS (I) LTD.,1.0,5.0
3703,VIPIND,VIP INDUSTRIES LTD,1.0,5.0
15295,VIRINCHI,VIRINCHI LIMITED,1.0,1.0
4221,VISAKAIND,VISAKA INDUSTRIES LIMITED,1.0,1.0
6908,VISHNU,VISHNU CHEMICALS LIMITED,1.0,5.0
13702,VISHWARAJ,VISHWARAJ SUGAR IND LTD,1.0,1.0
29877,VIVIDHA,VISAGAR POLYTEX LTD,1.0,1.0
3715,VLSFINANCE,VLS FINANCE LTD,1.0,1.0
29284,VMART,VMART RETAIL LTD,1.0,10.0
27969,VMM,VISHAL MEGA MART LIMITED,1.0,1.0
13577,VOLTAMP,VOLTAMP TRANSFORMERS LTD,1.0,50.0
3718,VOLTAS,VOLTAS LTD,1.0,10.0
18341,VPRPL,VISHNU PRAKASH R PUNGLI L,1.0,1.0
24321,VRAJ,VRAJ IRON AND STEEL LTD,1.0,1.0
8696,VRLLOG,VRL LOGISTICS LIMITED,1.0,5.0
27067,VSSL,VARDHMAN SPC STEEL LTD,1.0,5.0
3724,VSTIND,VST INDUSTRIES LTD,1.0,5.0
22730,VSTL,VIBHOR STEEL TUBES LTD,1.0,1.0
24292,VSTTILLERS,VST TILLERS TRACTORS LTD,1.0,10.0
2073,VTL,VARDHMAN TEXTILES LIMITED,1.0,5.0
25907,WAAREEENER,WAAREE ENERGIES LIMITED,1.0,10.0
756038,WAAREERTL,WAAREE RENEWABLE TECH LTD,1.0,10.0
20188,WABAG,VA TECH WABAG LTD,1.0,10.0
3736,WALCHANNAG,WALCHANDNAGAR INDUSTRIES,1.0,1.0
25403,WCIL,WESTERN CARRIERS (IND) L,1.0,1.0
1923,WEALTH,WEALTH FRST PORT. MG. LTD,1.0,5.0
14602,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,1.0,10.0
3748,WEIZMANIND,WEIZMANN LTD,1.0,1.0
7835,WEL,WONDER ELECTRICALS LTD,1.0,1.0
11821,WELCORP,WELSPUN CORP LIMITED,1.0,5.0
11626,WELENT,WELSPUN ENTERPRISES LTD.,1.0,5.0
19800,WELINV,WELSPUN INV & COMM LTD,1.0,5.0
11253,WELSPUNLIV,WELSPUN LIVING LIMITED,1.0,1.0
4235,WENDT,WENDT (INDIA) LIMITED,1.0,50.0
11580,WESTLIFE,WESTLIFE FOODWORLD LTD,1.0,5.0
3766,WHEELS,WHEELS INDIA LTD,1.0,5.0
18011,WHIRLPOOL,WHIRLPOOL OF INDIA LTD,1.0,10.0
3772,WILLAMAGOR,WILLIAMSON MAGOR,1.0,1.0
5366,WINDLAS,WINDLAS BIOTECH LIMITED,1.0,5.0
24969,WINDMACHIN,WINDSOR MACHINES LIMITED,1.0,5.0
20481,WIPL,THE WESTERN INDIA PLY LTD,1.0,1.0
3787,WIPRO,WIPRO LTD,1.0,1.0
7506,WOCKPHARMA,WOCKHARDT LIMITED,1.0,10.0
3002,WONDERLA,WONDERLA HOLIDAYS LTD.,1.0,5.0
22277,WORTH,WORTH PERIPHERALS LIMITED,1.0,1.0
3799,WSTCSTPAPR,WEST COAST PAPER MILLS LT,1.0,5.0
11705,XCHANGING,XCHANGING SOLUTIONS LTD,1.0,1.0
11407,XPROINDIA,XPRO INDIA LIMITED,1.0,10.0
25235,XTGLOBAL,XTGLOBAL INFOTECH LIMITED,1.0,1.0
18131,YASHO,YASHO INDUSTRIES LIMITED,1.0,10.0
17738,YATHARTH,YATHARTH HOSP & TRA C S L,1.0,5.0
18760,YATRA,YATRA ONLINE LIMITED,1.0,1.0
11915,YESBANK,YES BANK LIMITED,1.0,1.0
5501,YUKEN,YUKEN INDIA LIMITED,1.0,10.0
18608,ZAGGLE,ZAGGLE PREPA OCEAN SER L,1.0,5.0
3812,ZEEL,ZEE ENTERTAINMENT ENT LTD,1.0,1.0
14003,ZEEMEDIA,ZEE MEDIA CORPORATION LTD,1.0,1.0
14562,ZENITHSTL,ZENITH STEEL PIP IND LTD,1.0,1.0
1076,ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,1.0,5.0
7508,ZENTEC,ZEN TECHNOLOGIES LIMITED,1.0,10.0
16915,ZFCVINDIA,ZF COM VE CTR SYS IND LTD,1.0,100.0
12384,ZIMLAB,ZIM LABORATORIES LIMITED,1.0,1.0
7129,ZODIAC,ZODIAC ENERGY LIMITED,1.0,5.0
3821,ZODIACLOTH,ZODIAC CLOTHING CO. LTD.,1.0,1.0
11394,ZOTA,ZOTA HEALTH CARE LIMITED,1.0,5.0
29050,ZUARI,ZUARI AGRO CHEMICALS LTD,1.0,1.0
3827,ZUARIIND,ZUARI INDUSTRIES LIMITED,1.0,5.0
7929,ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,1.0,5.0
17635,ZYDUSWELL,ZYDUS WELLNESS LIMITED,1.0,10.0
